PK,국가코드,날짜,일일 확진자,누적 확진자,일일 사망자,누적 사망자,일일 완치자,누적 완치자,사망률,완치율,인구수,발생률,사이트
12409,FIN,2020-03-28,67,1025,3,7,,,0.682926829,,5540718,184.9940748,ourworldindata.org
12408,FIN,2020-03-29,193,1218,2,9,,,0.738916256,,5540718,219.8271054,ourworldindata.org
12407,FIN,2020-03-30,0,1218,2,11,,,0.903119869,,5540718,219.8271054,ourworldindata.org
12406,FIN,2020-03-31,95,1313,2,13,,,0.99009901,,5540718,236.9728977,ourworldindata.org
12405,FIN,2020-04-01,71,1384,4,17,,,1.228323699,,5540718,249.7871215,ourworldindata.org
12404,FIN,2020-04-02,62,1446,0,17,,,1.175656985,,5540718,260.977007,ourworldindata.org
12403,FIN,2020-04-03,72,1518,2,19,,,1.251646904,,5540718,273.9717127,ourworldindata.org
12402,FIN,2020-04-04,97,1615,1,20,,,1.238390093,,5540718,291.478469,ourworldindata.org
12401,FIN,2020-04-05,267,1882,5,25,,,1.32837407,,5540718,339.6671695,ourworldindata.org
12400,FIN,2020-04-06,45,1927,2,27,,,1.401141671,,5540718,347.7888606,ourworldindata.org
12399,FIN,2020-04-07,249,2176,0,27,,,1.240808824,,5540718,392.7288846,ourworldindata.org
12398,FIN,2020-04-08,132,2308,7,34,,,1.473136915,,5540718,416.5525118,ourworldindata.org
12397,FIN,2020-04-09,179,2487,6,40,,,1.60836349,,5540718,448.8587941,ourworldindata.org
12396,FIN,2020-04-10,118,2605,2,42,,,1.612284069,,5540718,470.155673,ourworldindata.org
12395,FIN,2020-04-11,164,2769,6,48,,,1.73347779,,5540718,499.7547249,ourworldindata.org
12394,FIN,2020-04-12,136,2905,1,49,,,1.686746988,,5540718,524.3002802,ourworldindata.org
12393,FIN,2020-04-13,69,2974,7,56,,,1.882985878,,5540718,536.7535399,ourworldindata.org
12392,FIN,2020-04-14,90,3064,3,59,,,1.925587467,,5540718,552.9969221,ourworldindata.org
12391,FIN,2020-04-15,97,3161,5,64,,,2.024675736,,5540718,570.5036784,ourworldindata.org
12390,FIN,2020-04-16,76,3237,8,72,,,2.224281742,,5540718,584.2203122,ourworldindata.org
12389,FIN,2020-04-17,132,3369,3,75,,,2.226179875,,5540718,608.0439394,ourworldindata.org
12388,FIN,2020-04-18,120,3489,7,82,,,2.350243623,,5540718,629.7017823,ourworldindata.org
12387,FIN,2020-04-19,192,3681,8,90,,,2.444987775,,5540718,664.354331,ourworldindata.org
12386,FIN,2020-04-20,102,3783,4,94,,,2.484800423,,5540718,682.7634974,ourworldindata.org
12385,FIN,2020-04-21,85,3868,4,98,,,2.5336091,,5540718,698.1044695,ourworldindata.org
12384,FIN,2020-04-22,146,4014,43,141,,,3.512705531,,5540718,724.454845,ourworldindata.org
12383,FIN,2020-04-23,115,4129,8,149,,,3.608621942,,5540718,745.2102778,ourworldindata.org
12382,FIN,2020-04-24,155,4284,23,172,,,4.014939309,,5540718,773.1849915,ourworldindata.org
12381,FIN,2020-04-25,111,4395,5,177,,,4.027303754,,5540718,793.2184962,ourworldindata.org
12380,FIN,2020-04-26,80,4475,9,186,,,4.156424581,,5540718,807.6570582,ourworldindata.org
12379,FIN,2020-04-27,101,4576,4,190,,,4.152097902,,5540718,825.8857426,ourworldindata.org
12378,FIN,2020-04-28,119,4695,3,193,,,4.110756124,,5540718,847.3631035,ourworldindata.org
12377,FIN,2020-04-29,45,4740,6,199,,,4.198312236,,5540718,855.4847946,ourworldindata.org
12376,FIN,2020-04-30,166,4906,7,206,,,4.198940073,,5540718,885.4448106,ourworldindata.org
12375,FIN,2020-05-01,89,4995,5,211,,,4.224224224,,5540718,901.5077107,ourworldindata.org
12374,FIN,2020-05-02,56,5051,7,218,,,4.315977034,,5540718,911.6147041,ourworldindata.org
12373,FIN,2020-05-03,128,5179,2,220,,,4.24792431,,5540718,934.7164032,ourworldindata.org
12372,FIN,2020-05-04,75,5254,10,230,,,4.377617054,,5540718,948.252555,ourworldindata.org
12371,FIN,2020-05-05,73,5327,10,240,,,4.505350103,,5540718,961.4277428,ourworldindata.org
12370,FIN,2020-05-06,85,5412,6,246,,,4.545454545,,5540718,976.7687148,ourworldindata.org
12369,FIN,2020-05-07,161,5573,6,252,,,4.521801543,,5540718,1005.826321,ourworldindata.org
12368,FIN,2020-05-08,100,5673,3,255,,,4.494976203,,5540718,1023.874523,ourworldindata.org
12367,FIN,2020-05-09,65,5738,5,260,,,4.531195539,,5540718,1035.605855,ourworldindata.org
12366,FIN,2020-05-10,142,5880,5,265,,,4.506802721,,5540718,1061.234302,ourworldindata.org
12365,FIN,2020-05-11,82,5962,2,267,,,4.478362965,,5540718,1076.033828,ourworldindata.org
12364,FIN,2020-05-12,22,5984,4,271,,,4.528743316,,5540718,1080.004433,ourworldindata.org
12363,FIN,2020-05-13,19,6003,4,275,,,4.581042812,,5540718,1083.433591,ourworldindata.org
12362,FIN,2020-05-14,51,6054,9,284,,,4.691113314,,5540718,1092.638174,ourworldindata.org
12361,FIN,2020-05-15,91,6145,3,287,,,4.670463792,,5540718,1109.062039,ourworldindata.org
12360,FIN,2020-05-16,83,6228,6,293,,,4.704560051,,5540718,1124.042047,ourworldindata.org
12359,FIN,2020-05-17,58,6286,4,297,,,4.724785237,,5540718,1134.510004,ourworldindata.org
12358,FIN,2020-05-18,61,6347,1,298,,,4.695131558,,5540718,1145.519407,ourworldindata.org
12357,FIN,2020-05-19,33,6380,2,300,,,4.702194357,,5540718,1151.475314,ourworldindata.org
12356,FIN,2020-05-20,19,6399,1,301,,,4.703859978,,5540718,1154.904473,ourworldindata.org
12355,FIN,2020-05-21,44,6443,3,304,,,4.718298929,,5540718,1162.845682,ourworldindata.org
12354,FIN,2020-05-22,50,6493,2,306,,,4.712767596,,5540718,1171.869783,ourworldindata.org
12353,FIN,2020-05-23,44,6537,0,306,,,4.681046352,,5540718,1179.810992,ourworldindata.org
12352,FIN,2020-05-24,31,6568,0,306,,,4.658952497,,5540718,1185.405935,ourworldindata.org
12351,FIN,2020-05-25,11,6579,1,307,,,4.666362669,,5540718,1187.391237,ourworldindata.org
12350,FIN,2020-05-26,20,6599,1,308,,,4.667373845,,5540718,1191.000878,ourworldindata.org
12349,FIN,2020-05-27,29,6628,4,312,,,4.707302354,,5540718,1196.234856,ourworldindata.org
12348,FIN,2020-05-28,64,6692,1,313,,,4.677226539,,5540718,1207.785706,ourworldindata.org
12347,FIN,2020-05-29,51,6743,0,313,,,4.641850808,,5540718,1216.990289,ourworldindata.org
12346,FIN,2020-05-30,33,6776,1,314,,,4.634002361,,5540718,1222.946196,ourworldindata.org
12345,FIN,2020-05-31,50,6826,2,316,,,4.629358336,,5540718,1231.970297,ourworldindata.org
12344,FIN,2020-06-01,33,6859,4,320,,,4.66540312,,5540718,1237.926204,ourworldindata.org
12343,FIN,2020-06-02,26,6885,0,320,,,4.64778504,,5540718,1242.618736,ourworldindata.org
12342,FIN,2020-06-03,2,6887,0,320,,,4.646435313,,5540718,1242.9797,ourworldindata.org
12341,FIN,2020-06-04,24,6911,1,321,,,4.644769209,,5540718,1247.311269,ourworldindata.org
12340,FIN,2020-06-05,0,6911,1,322,,,4.659238895,,5540718,1247.311269,ourworldindata.org
12339,FIN,2020-06-06,30,6941,0,322,,,4.639100994,,5540718,1252.72573,ourworldindata.org
12338,FIN,2020-06-07,23,6964,0,322,,,4.623779437,,5540718,1256.876816,ourworldindata.org
12337,FIN,2020-06-08,17,6981,1,323,,,4.626844292,,5540718,1259.945011,ourworldindata.org
12336,FIN,2020-06-09,20,7001,0,323,,,4.613626625,,5540718,1263.554651,ourworldindata.org
12335,FIN,2020-06-10,24,7025,1,324,,,4.612099644,,5540718,1267.88622,ourworldindata.org
12334,FIN,2020-06-11,15,7040,0,324,,,4.602272727,,5540718,1270.59345,ourworldindata.org
12333,FIN,2020-06-12,24,7064,1,325,,,4.600792752,,5540718,1274.925019,ourworldindata.org
12332,FIN,2020-06-13,9,7073,0,325,,,4.594938499,,5540718,1276.549357,ourworldindata.org
12331,FIN,2020-06-14,14,7087,0,325,,,4.585861436,,5540718,1279.076105,ourworldindata.org
12330,FIN,2020-06-15,17,7104,1,326,,,4.588963964,,5540718,1282.1443,ourworldindata.org
12329,FIN,2020-06-16,4,7108,0,326,,,4.586381542,,5540718,1282.866228,ourworldindata.org
12328,FIN,2020-06-17,4,7112,0,326,,,4.583802025,,5540718,1283.588156,ourworldindata.org
12327,FIN,2020-06-18,5,7117,0,326,,,4.580581706,,5540718,1284.490566,ourworldindata.org
12326,FIN,2020-06-19,0,7117,0,326,,,4.580581706,,5540718,1284.490566,ourworldindata.org
12325,FIN,2020-06-20,16,7133,0,326,,,4.570307024,,5540718,1287.378278,ourworldindata.org
12324,FIN,2020-06-21,9,7142,0,326,,,4.564547746,,5540718,1289.002617,ourworldindata.org
12323,FIN,2020-06-22,1,7143,0,326,,,4.563908722,,5540718,1289.183099,ourworldindata.org
12322,FIN,2020-06-23,1,7144,1,327,,,4.577267637,,5540718,1289.363581,ourworldindata.org
12321,FIN,2020-06-24,11,7155,0,327,,,4.570230608,,5540718,1291.348883,ourworldindata.org
12320,FIN,2020-06-25,12,7167,0,327,,,4.562578485,,5540718,1293.514667,ourworldindata.org
12319,FIN,2020-06-26,5,7172,0,327,,,4.559397658,,5540718,1294.417077,ourworldindata.org
12318,FIN,2020-06-27,19,7191,1,328,,,4.561257127,,5540718,1297.846236,ourworldindata.org
12317,FIN,2020-06-28,0,7191,0,328,,,4.561257127,,5540718,1297.846236,ourworldindata.org
12316,FIN,2020-06-29,0,7191,0,328,,,4.561257127,,5540718,1297.846236,ourworldindata.org
12315,FIN,2020-06-30,18,7209,0,328,,,4.54986822,,5540718,1301.094912,ourworldindata.org
12314,FIN,2020-07-01,5,7214,0,328,,,4.546714721,,5540718,1301.997322,ourworldindata.org
12313,FIN,2020-07-02,22,7236,0,328,,,4.5328911,,5540718,1305.967927,ourworldindata.org
12312,FIN,2020-07-03,5,7241,0,328,,,4.529761083,,5540718,1306.870337,ourworldindata.org
12311,FIN,2020-07-04,28,7269,0,328,,,4.51231256,,5540718,1311.923834,ourworldindata.org
12310,FIN,2020-07-05,1,7270,0,328,,,4.511691884,,5540718,1312.104316,ourworldindata.org
12309,FIN,2020-07-06,2,7272,0,328,,,4.510451045,,5540718,1312.46528,ourworldindata.org
12308,FIN,2020-07-07,3,7275,0,328,,,4.508591065,,5540718,1313.006726,ourworldindata.org
12307,FIN,2020-07-08,1,7276,0,328,,,4.507971413,,5540718,1313.187208,ourworldindata.org
12306,FIN,2020-07-09,7,7283,0,328,,,4.50363861,,5540718,1314.450582,ourworldindata.org
12305,FIN,2020-07-10,4,7287,0,328,,,4.501166461,,5540718,1315.17251,ourworldindata.org
12304,FIN,2020-07-11,3,7290,0,328,,,4.499314129,,5540718,1315.713956,ourworldindata.org
12303,FIN,2020-07-12,0,7290,0,328,,,4.499314129,,5540718,1315.713956,ourworldindata.org
12302,FIN,2020-07-13,2,7292,0,328,,,4.498080088,,5540718,1316.07492,ourworldindata.org
12301,FIN,2020-07-14,1,7293,0,328,,,4.497463321,,5540718,1316.255402,ourworldindata.org
12300,FIN,2020-07-15,0,7293,0,328,,,4.497463321,,5540718,1316.255402,ourworldindata.org
12299,FIN,2020-07-16,0,7293,0,328,,,4.497463321,,5540718,1316.255402,ourworldindata.org
12298,FIN,2020-07-17,0,7293,0,328,,,4.497463321,,5540718,1316.255402,ourworldindata.org
12297,FIN,2020-07-18,8,7301,0,328,,,4.492535269,,5540718,1317.699258,ourworldindata.org
12296,FIN,2020-07-19,17,7318,0,328,,,4.482098934,,5540718,1320.767453,ourworldindata.org
12295,FIN,2020-07-20,20,7338,0,328,,,4.469882802,,5540718,1324.377093,ourworldindata.org
12294,FIN,2020-07-21,2,7340,0,328,,,4.46866485,,5540718,1324.738057,ourworldindata.org
12293,FIN,2020-07-22,11,7351,0,328,,,4.461977962,,5540718,1326.72336,ourworldindata.org
12292,FIN,2020-07-23,11,7362,0,328,,,4.455311057,,5540718,1328.708662,ourworldindata.org
12291,FIN,2020-07-24,10,7372,0,328,,,4.449267499,,5540718,1330.513482,ourworldindata.org
12290,FIN,2020-07-25,8,7380,1,329,,,4.45799458,,5540718,1331.957338,ourworldindata.org
12289,FIN,2020-07-26,8,7388,0,329,,,4.453167298,,5540718,1333.401195,ourworldindata.org
12288,FIN,2020-07-27,5,7393,0,329,,,4.450155553,,5540718,1334.303605,ourworldindata.org
12287,FIN,2020-07-28,5,7398,0,329,,,4.447147878,,5540718,1335.206015,ourworldindata.org
12286,FIN,2020-07-29,6,7404,0,329,,,4.44354403,,5540718,1336.288907,ourworldindata.org
12285,FIN,2020-07-30,10,7414,0,329,,,4.43755058,,5540718,1338.093727,ourworldindata.org
12284,FIN,2020-07-31,9,7423,0,329,,,4.432170282,,5540718,1339.718065,ourworldindata.org
12283,FIN,2020-08-01,9,7432,0,329,,,4.426803014,,5540718,1341.342404,ourworldindata.org
12282,FIN,2020-08-02,11,7443,0,329,,,4.420260648,,5540718,1343.327706,ourworldindata.org
12281,FIN,2020-08-03,10,7453,0,329,,,4.4143298,,5540718,1345.132526,ourworldindata.org
12280,FIN,2020-08-04,13,7466,0,329,,,4.40664345,,5540718,1347.478792,ourworldindata.org
12279,FIN,2020-08-05,17,7483,2,331,,,4.423359615,,5540718,1350.546987,ourworldindata.org
12278,FIN,2020-08-06,29,7512,0,331,,,4.40628328,,5540718,1355.780966,ourworldindata.org
12277,FIN,2020-08-07,20,7532,0,331,,,4.394583112,,5540718,1359.390606,ourworldindata.org
12276,FIN,2020-08-08,22,7554,0,331,,,4.381784485,,5540718,1363.361211,ourworldindata.org
12275,FIN,2020-08-09,14,7568,0,331,,,4.373678647,,5540718,1365.887959,ourworldindata.org
12274,FIN,2020-08-10,16,7584,0,331,,,4.364451477,,5540718,1368.775671,ourworldindata.org
12273,FIN,2020-08-11,17,7601,2,333,,,4.3810025,,5540718,1371.843866,ourworldindata.org
12272,FIN,2020-08-12,22,7623,0,333,,,4.368358914,,5540718,1375.81447,ourworldindata.org
12271,FIN,2020-08-13,19,7642,0,333,,,4.357498037,,5540718,1379.243629,ourworldindata.org
12270,FIN,2020-08-14,41,7683,0,333,,,4.334244436,,5540718,1386.643392,ourworldindata.org
12269,FIN,2020-08-15,17,7700,0,333,,,4.324675325,,5540718,1389.711586,ourworldindata.org
12268,FIN,2020-08-16,20,7720,0,333,,,4.313471503,,5540718,1393.321227,ourworldindata.org
12267,FIN,2020-08-17,11,7731,0,333,,,4.307334109,,5540718,1395.306529,ourworldindata.org
12266,FIN,2020-08-18,21,7752,1,334,,,4.308565531,,5540718,1399.096651,ourworldindata.org
12265,FIN,2020-08-19,24,7776,0,334,,,4.29526749,,5540718,1403.42822,ourworldindata.org
12264,FIN,2020-08-20,0,7776,0,334,,,4.29526749,,5540718,1403.42822,ourworldindata.org
12263,FIN,2020-08-21,66,7842,0,334,,,4.259117572,,5540718,1415.340034,ourworldindata.org
12262,FIN,2020-08-22,29,7871,0,334,,,4.243425232,,5540718,1420.574012,ourworldindata.org
12261,FIN,2020-08-23,0,7871,0,334,,,4.243425232,,5540718,1420.574012,ourworldindata.org
12260,FIN,2020-08-24,0,7871,0,334,,,4.243425232,,5540718,1420.574012,ourworldindata.org
12259,FIN,2020-08-25,67,7938,1,335,,,4.220206601,,5540718,1432.666308,ourworldindata.org
12258,FIN,2020-08-26,43,7981,0,335,,,4.197468989,,5540718,1440.427035,ourworldindata.org
12257,FIN,2020-08-27,21,8002,0,335,,,4.186453387,,5540718,1444.217157,ourworldindata.org
12256,FIN,2020-08-28,17,8019,0,335,,,4.177578252,,5540718,1447.285352,ourworldindata.org
12255,FIN,2020-08-29,23,8042,0,335,,,4.16563044,,5540718,1451.436438,ourworldindata.org
12254,FIN,2020-08-30,7,8049,0,335,,,4.162007703,,5540718,1452.699813,ourworldindata.org
12253,FIN,2020-08-31,28,8077,0,335,,,4.147579547,,5540718,1457.753309,ourworldindata.org
12712,FJI,2020-01-30,,,,,,,0,,896444,0,ourworldindata.org
12711,FJI,2020-01-31,,,,,,,0,,896444,0,ourworldindata.org
12710,FJI,2020-02-01,,,,,,,0,,896444,0,ourworldindata.org
12709,FJI,2020-02-02,,,,,,,0,,896444,0,ourworldindata.org
12708,FJI,2020-02-03,,,,,,,0,,896444,0,ourworldindata.org
12707,FJI,2020-02-04,,,,,,,0,,896444,0,ourworldindata.org
12706,FJI,2020-02-05,,,,,,,0,,896444,0,ourworldindata.org
12705,FJI,2020-02-06,,,,,,,0,,896444,0,ourworldindata.org
12704,FJI,2020-02-07,,,,,,,0,,896444,0,ourworldindata.org
12703,FJI,2020-02-08,,,,,,,0,,896444,0,ourworldindata.org
12702,FJI,2020-02-09,,,,,,,0,,896444,0,ourworldindata.org
12701,FJI,2020-02-10,,,,,,,0,,896444,0,ourworldindata.org
12700,FJI,2020-02-11,,,,,,,0,,896444,0,ourworldindata.org
12699,FJI,2020-02-12,,,,,,,0,,896444,0,ourworldindata.org
12698,FJI,2020-02-13,,,,,,,0,,896444,0,ourworldindata.org
12697,FJI,2020-02-14,,,,,,,0,,896444,0,ourworldindata.org
12696,FJI,2020-02-15,,,,,,,0,,896444,0,ourworldindata.org
12695,FJI,2020-02-16,,,,,,,0,,896444,0,ourworldindata.org
12694,FJI,2020-02-17,,,,,,,0,,896444,0,ourworldindata.org
12693,FJI,2020-02-18,,,,,,,0,,896444,0,ourworldindata.org
12692,FJI,2020-02-19,,,,,,,0,,896444,0,ourworldindata.org
12691,FJI,2020-02-20,,,,,,,0,,896444,0,ourworldindata.org
12690,FJI,2020-02-21,,,,,,,0,,896444,0,ourworldindata.org
12689,FJI,2020-02-22,,,,,,,0,,896444,0,ourworldindata.org
12688,FJI,2020-02-23,,,,,,,0,,896444,0,ourworldindata.org
12687,FJI,2020-02-24,,,,,,,0,,896444,0,ourworldindata.org
12686,FJI,2020-02-25,,,,,,,0,,896444,0,ourworldindata.org
12685,FJI,2020-02-26,,,,,,,0,,896444,0,ourworldindata.org
12684,FJI,2020-02-27,,,,,,,0,,896444,0,ourworldindata.org
12683,FJI,2020-02-28,,,,,,,0,,896444,0,ourworldindata.org
12682,FJI,2020-02-29,,,,,,,0,,896444,0,ourworldindata.org
12681,FJI,2020-03-01,,,,,,,0,,896444,0,ourworldindata.org
12680,FJI,2020-03-02,,,,,,,0,,896444,0,ourworldindata.org
12679,FJI,2020-03-03,,,,,,,0,,896444,0,ourworldindata.org
12678,FJI,2020-03-04,,,,,,,0,,896444,0,ourworldindata.org
12677,FJI,2020-03-05,,,,,,,0,,896444,0,ourworldindata.org
12676,FJI,2020-03-06,,,,,,,0,,896444,0,ourworldindata.org
12675,FJI,2020-03-07,,,,,,,0,,896444,0,ourworldindata.org
12674,FJI,2020-03-08,,,,,,,0,,896444,0,ourworldindata.org
12673,FJI,2020-03-09,,,,,,,0,,896444,0,ourworldindata.org
12672,FJI,2020-03-10,,,,,,,0,,896444,0,ourworldindata.org
12671,FJI,2020-03-11,,,,,,,0,,896444,0,ourworldindata.org
12670,FJI,2020-03-12,,,,,,,0,,896444,0,ourworldindata.org
12669,FJI,2020-03-13,,,,,,,0,,896444,0,ourworldindata.org
12668,FJI,2020-03-14,,,,,,,0,,896444,0,ourworldindata.org
12667,FJI,2020-03-15,,,,,,,0,,896444,0,ourworldindata.org
12666,FJI,2020-03-16,,,,,,,0,,896444,0,ourworldindata.org
12665,FJI,2020-03-17,,,,,,,0,,896444,0,ourworldindata.org
12664,FJI,2020-03-18,,,,,,,0,,896444,0,ourworldindata.org
12663,FJI,2020-03-19,,,,,,,0,,896444,0,ourworldindata.org
12662,FJI,2020-03-20,1,1,0,0,,,0,,896444,1.115518649,ourworldindata.org
12661,FJI,2020-03-21,0,1,0,0,,,0,,896444,1.115518649,ourworldindata.org
12660,FJI,2020-03-22,1,2,0,0,,,0,,896444,2.231037298,ourworldindata.org
12659,FJI,2020-03-23,1,3,0,0,,,0,,896444,3.346555948,ourworldindata.org
12658,FJI,2020-03-24,1,4,0,0,,,0,,896444,4.462074597,ourworldindata.org
12657,FJI,2020-03-25,1,5,0,0,,,0,,896444,5.577593246,ourworldindata.org
12656,FJI,2020-03-26,0,5,0,0,,,0,,896444,5.577593246,ourworldindata.org
12655,FJI,2020-03-27,0,5,0,0,,,0,,896444,5.577593246,ourworldindata.org
12654,FJI,2020-03-28,0,5,0,0,,,0,,896444,5.577593246,ourworldindata.org
12653,FJI,2020-03-29,0,5,0,0,,,0,,896444,5.577593246,ourworldindata.org
12652,FJI,2020-03-30,0,5,0,0,,,0,,896444,5.577593246,ourworldindata.org
12651,FJI,2020-03-31,0,5,0,0,,,0,,896444,5.577593246,ourworldindata.org
12650,FJI,2020-04-01,0,5,0,0,,,0,,896444,5.577593246,ourworldindata.org
12649,FJI,2020-04-02,2,7,0,0,,,0,,896444,7.808630545,ourworldindata.org
12648,FJI,2020-04-03,0,7,0,0,,,0,,896444,7.808630545,ourworldindata.org
12647,FJI,2020-04-04,5,12,0,0,,,0,,896444,13.38622379,ourworldindata.org
12646,FJI,2020-04-05,0,12,0,0,,,0,,896444,13.38622379,ourworldindata.org
12645,FJI,2020-04-06,2,14,0,0,,,0,,896444,15.61726109,ourworldindata.org
12644,FJI,2020-04-07,0,14,0,0,,,0,,896444,15.61726109,ourworldindata.org
12643,FJI,2020-04-08,1,15,0,0,,,0,,896444,16.73277974,ourworldindata.org
12642,FJI,2020-04-09,0,15,0,0,,,0,,896444,16.73277974,ourworldindata.org
12641,FJI,2020-04-10,0,15,0,0,,,0,,896444,16.73277974,ourworldindata.org
12640,FJI,2020-04-11,1,16,0,0,,,0,,896444,17.84829839,ourworldindata.org
12639,FJI,2020-04-12,0,16,0,0,,,0,,896444,17.84829839,ourworldindata.org
12638,FJI,2020-04-13,0,16,0,0,,,0,,896444,17.84829839,ourworldindata.org
12637,FJI,2020-04-14,0,16,0,0,,,0,,896444,17.84829839,ourworldindata.org
12636,FJI,2020-04-15,0,16,0,0,,,0,,896444,17.84829839,ourworldindata.org
12635,FJI,2020-04-16,0,16,0,0,,,0,,896444,17.84829839,ourworldindata.org
12634,FJI,2020-04-17,1,17,0,0,,,0,,896444,18.96381704,ourworldindata.org
12633,FJI,2020-04-18,0,17,0,0,,,0,,896444,18.96381704,ourworldindata.org
12632,FJI,2020-04-19,0,17,0,0,,,0,,896444,18.96381704,ourworldindata.org
12631,FJI,2020-04-20,0,17,0,0,,,0,,896444,18.96381704,ourworldindata.org
12630,FJI,2020-04-21,1,18,0,0,,,0,,896444,20.07933569,ourworldindata.org
12629,FJI,2020-04-22,0,18,0,0,,,0,,896444,20.07933569,ourworldindata.org
12628,FJI,2020-04-23,0,18,0,0,,,0,,896444,20.07933569,ourworldindata.org
12627,FJI,2020-04-24,0,18,0,0,,,0,,896444,20.07933569,ourworldindata.org
12626,FJI,2020-04-25,0,18,0,0,,,0,,896444,20.07933569,ourworldindata.org
12625,FJI,2020-04-26,0,18,0,0,,,0,,896444,20.07933569,ourworldindata.org
12624,FJI,2020-04-27,0,18,0,0,,,0,,896444,20.07933569,ourworldindata.org
12623,FJI,2020-04-28,0,18,0,0,,,0,,896444,20.07933569,ourworldindata.org
12622,FJI,2020-04-29,0,18,0,0,,,0,,896444,20.07933569,ourworldindata.org
12621,FJI,2020-04-30,0,18,0,0,,,0,,896444,20.07933569,ourworldindata.org
12620,FJI,2020-05-01,0,18,0,0,,,0,,896444,20.07933569,ourworldindata.org
12619,FJI,2020-05-02,0,18,0,0,,,0,,896444,20.07933569,ourworldindata.org
12618,FJI,2020-05-03,0,18,0,0,,,0,,896444,20.07933569,ourworldindata.org
12617,FJI,2020-05-04,0,18,0,0,,,0,,896444,20.07933569,ourworldindata.org
12616,FJI,2020-05-05,0,18,0,0,,,0,,896444,20.07933569,ourworldindata.org
12615,FJI,2020-05-06,0,18,0,0,,,0,,896444,20.07933569,ourworldindata.org
12614,FJI,2020-05-07,0,18,0,0,,,0,,896444,20.07933569,ourworldindata.org
12613,FJI,2020-05-08,0,18,0,0,,,0,,896444,20.07933569,ourworldindata.org
12612,FJI,2020-05-09,0,18,0,0,,,0,,896444,20.07933569,ourworldindata.org
12611,FJI,2020-05-10,0,18,0,0,,,0,,896444,20.07933569,ourworldindata.org
12610,FJI,2020-05-11,0,18,0,0,,,0,,896444,20.07933569,ourworldindata.org
12609,FJI,2020-05-12,0,18,0,0,,,0,,896444,20.07933569,ourworldindata.org
